Lead ID,Job Title,Language,Valid JT,Job Role,Marketing Audience,Function,Seniority,Confidence Score
1476,ユニットリーダー,ja,Yes,Information Technology Manager,,,,1.0
1478,ユニット長  AI研究開発チームリーダー,ja,Yes,Research and Development Manager,Research DM,Research,Manager,1.0
1479,ヨガインストラクター,ja,Yes,Recreation Professional,,,,1.0
1481,ライフイノベーション本部企画部 部長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1482,ライフコーチ,ja,Yes,Education Professional,,,,1.0
1483,"ライブプロダクション事業部, エンジニア",ja,Yes,Engineer,,,,0.99
1484,ラインマネージャー,ja,Yes,Manager Positions,Business Development DM,Business Development,Manager,1.0
1485,ラインリーダー,ja,Yes,Information Technology Manager,,,,1.0
1486,ラクスル事業本部 エンジニア,ja,Yes,Engineer,Engineering User,Engineering,Entry,1.0
1487,ラジオ放送局,ja,Yes,Entertainment Administrator,,,,1.0
1488,リージョナル マーケティング マネージャー,ja,Yes,Marketing Manager,Marketing DM,Marketing,Manager,1.0
1489,リージョナル・セールス・マネージャー,ja,Yes,Sales Manager,Sales DM,Sales,Manager,1.0
1490,リージョナルセールスディレクター,ja,Yes,Sales Director,Sales DM,Sales,Director,1.0
1491,リージョナルディレクター,ja,Yes,Director of Operations,Operations DM,Operations,Director,1.0
1492,リーダ,ja,Yes,Information Technology Manager,,,,1.0
1494,リーダ インテグレーションアーキテクト,ja,Yes,Information Technology Architect,Architect DM,Architect,Senior,1.0
1495,リーダー,ja,Yes,Information Technology Manager,,,,1.0
1496,リーダー MS事業部,ja,Yes,Information Technology Manager,,,,1.0
1497,リーダー TCR,ja,Yes,Information Technology Manager,,,,1.0
1498,リーダー エディター / エンジニア,ja,Yes,Engineer,,,,1.0
1499,リーダー 主任,ja,Yes,Information Technology Manager,,,,1.0
1500,リーダー 次長,ja,Yes,Director of Information Technology,,,,1.0
1501,リーダー(マスター),ja,Yes,Information Technology Manager,,,,1.0
1502,リーダー) LEADER,ja,Yes,Information Technology Manager,,,,1.0
1503,リードアーキテクト,ja,Yes,Architect,Architect User,Architect,Entry,1.0
1504,リードエンジニア,ja,Yes,Engineer,,,,1.0
1505,リードコンサルタント,ja,Yes,Consultant,Business Development DM,Business Development,Senior,1.0
1506,リードシステムエンジニア,ja,Yes,Control Systems Engineer,Engineering User,Engineering,Entry,1.0
1507,リードデザイナー,ja,Yes,Marketing Creative Designer,Marketing User,Marketing,Entry,1.0
1508,リードプランナー,ja,Yes,Business Planner,,,,1.0
1509,リードプログラマー,ja,Yes,Programmer,Engineering User,Engineering,Entry,1.0
1510,リヴリー サーバーエンジニア,ja,Yes,Cloud Engineer,Engineering User,Engineering,Entry,1.0
1511,リヴリープロジェクト サーバーエンジニア,ja,Yes,Professional Engineer,Engineering User,Engineering,Entry,0.7
1512,リクルーター,ja,Yes,Recruiter,Human Resources User,Human Resources,Entry,1.0
1513,リサーチ,ja,Yes,Research Employee,,,,1.0
1514,リサーチ・マネージャー,ja,Yes,Research and Development Manager,Research DM,Research,Manager,1.0
1515,リサーチアンドアドバイス部門 一般社員・職員,ja,Yes,Research Employee,,,,1.0
1516,リサーチエンジニア,ja,Yes,Research Employee,Research User,Research,Entry,1.0
1517,リサーチコンサルタント,ja,Yes,Consultant,,,,1.0
1518,リサーチマネージャー,ja,Yes,Research and Development Manager,Research DM,Research,Manager,1.0
1519,"リサーチ運用部, アシスタントチーフ",ja,Yes,Chief Research Officer,Research CXO,Research,CXO,0.98
1520,リサイクル事業部 その他,ja,Yes,Sustainability Specialist,,,,1.0
1521,リスク・システム管理室 その他,ja,Yes,Manager Risk Management,Accounting and Finance DM,Accounting and Finance,Manager,0.7
1522,リスクコンサルタント,ja,Yes,Consultant,,,,1.0
1523,リスクマネジメント部 部長,ja,Yes,Manager Risk Management,Accounting and Finance DM,Accounting and Finance,Manager,1.0
1524,リスク管理,ja,Yes,Risk Management Specialist,Compliance User,Compliance,Entry,1.0
1525,リスク統括部 係長・主任クラス,ja,Yes,Manager Risk Management,Accounting and Finance DM,Accounting and Finance,Manager,0.85
1526,リテールチェーン事業本部 担当,ja,Yes,Retail Director,Sales DM,Sales,Director,0.85
1527,リテールマネージャー,ja,Yes,Retail Manager,Sales DM,Sales,Manager,1.0
1528,リレーションシップマネージャー,ja,Yes,Relationship Manager,Sales DM,Sales,Manager,1.0
1529,ループDX本部 グループシステム部 共通インフラ基盤UNIT 　　プラットフォームアーキテクトグループ (AZURE DESKTOP検討),ja,Yes,Cloud Architect,Architect DM,Architect,Senior,0.85
1530,レシピ事業部 エンジニア,ja,Yes,Engineer,,,,1.0
1531,レシピ事業部プロダクト開発グループ エンジニア,ja,Yes,Engineer,,,,1.0
1532,ロボットソフト研究開発本部 技師長,ja,Yes,Chief Technology Officer,,,,1.0
1533,ロボット工学エンジニア,ja,Yes,Robotics Engineer,Engineering User,Engineering,Entry,1.0
1534,人事・総務 一般社員,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,0.99
1535,人事・総務 主任／係長クラス,ja,Yes,Human Resources Generalist,Human Resources DM,Human Resources,Senior,0.95
1536,人事・総務 契約社員,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1537,人事・総務 役員クラス,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,0.93
1539,人事・総務 派遣社員,ja,Yes,Contract Worker,,,,1.0
1540,人事・総務 課長クラス,ja,Yes,Human Resources Manager,Human Resources DM,Human Resources,Manager,0.93
1541,人事・総務 部長クラス,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,0.95
1542,人事・総務マネージャー,ja,Yes,Human Resources Manager,Human Resources DM,Human Resources,Manager,1.0
1543,人事・総務部,ja,Yes,Human Resources Specialist,,,,1.0
1544,人事コンサルタント,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1545,人事スタッフ,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1546,人事マネージャー,ja,Yes,Human Resources Manager,Human Resources DM,Human Resources,Manager,1.0
1547,人事担当部長,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,1.0
1548,人事業務,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1549,人事総務,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1550,人事総務 部長 TCR,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,1.0
1551,人事総務部,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1552,人事総務部 一般,ja,Yes,Human Resources Specialist,,,,1.0
1553,人事総務部 兼 AI-IT推進室,ja,Yes,Artificial Intelligence Specialist,,,,1.0
1554,人事部 新卒採用,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,0.85
1555,人事部 部長,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,1.0
1556,人事部長,ja,Yes,Human Resources Director,Human Resources DM,Human Resources,Director,1.0
1557,人事部門,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,0.8
1558,人工知能研究センター データプラットフォーム研究チーム チーム長,ja,Yes,Research Employee,,,,1.0
1559,人材コンサルタント,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1560,人材サービス事業部 課長,ja,Yes,Human Resources Manager,Human Resources DM,Human Resources,Manager,1.0
1561,人材総務室グローバルSCMユニット海外業務グループ,ja,Yes,Human Resources Specialist,Human Resources User,Human Resources,Entry,1.0
1562,人材育成,ja,Yes,Human Resources Specialist,,,,1.0
1563,人材育成担当者,ja,Yes,Human Resources Specialist,,,,1.0
1564,人材開発,ja,Yes,Human Resources Specialist,,,,1.0
1565,人材開発 経営者・役員,ja,Yes,Human Resources Director,,,,1.0
1566,人材開発部教育G 担当,ja,Yes,Trainer,,,,0.98
1567,今井寛 小倉支店 ＧＬ 事務職,ja,Yes,Accounts Payable Clerk,Accounting and Finance User,Accounting and Finance,Entry,0.7
1568,介護営業部 リーダー,ja,Yes,Caregiver,,,,1.0
1569,介護士,ja,Yes,Caregiver,Healthcare Services User,Healthcare Services,Entry,1.0
1570,介護福祉士,ja,Yes,Caregiver,Healthcare Services User,Healthcare Services,Entry,1.0
1574,代表 代表取締役,ja,Yes,Chief Executive Officer,,,,1.0
1576,代表」,zh-Hans,Yes,Chief Executive Officer,,,,1.0
1577,代表取締役,ja,Yes,Chief Executive Officer,,,,1.0
1578,代表取締役　,ja,Yes,Chief Executive Officer,,,,1.0
1579,代表取締役  TCR,ja,Yes,Chief Executive Officer,,,,1.0
1580,代表取締役 　TCR,ja,Yes,Chief Executive Officer,,,,1.0
1581,代表取締役 / CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1582,代表取締役 / エグゼクティブプロデューサー,ja,Yes,Chief Executive Officer,,,,1.0
1583,代表取締役 / 創業者,ja,Yes,Owner,,,,1.0
1584,代表取締役 CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1585,代表取締役 COO,ja,Yes,Chief Operations Officer,Operations CXO,Operations,CXO,1.0
1586,代表取締役 COO&CFO,ja,Yes,Chief Financial Officer,Accounting and Finance CXO,Accounting and Finance,CXO,0.99
1587,代表取締役 CTO,ja,Yes,Chief Technology Officer,Information Technology CXO,Information Technology,CXO,1.0
1588,代表取締役 TCR,ja,Yes,Chief Executive Officer,,,,1.0
1589,代表取締役　TCR,ja,Yes,Chief Executive Officer,,,,1.0
1590,代表取締役 パートナー,ja,Yes,Chief Executive Officer,,,,1.0
1591,代表取締役 プログラマー,ja,Yes,Chief Executive Officer,,,,1.0
1592,代表取締役 代表取締役,ja,Yes,Chief Executive Officer,,,,1.0
1593,代表取締役 会長・社長・CEO,ja,Yes,Chairperson,,,,1.0
1594,代表取締役 兼 CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1595,代表取締役 兼 CMO,ja,Yes,Chief Marketing Officer,Marketing CXO,Marketing,CXO,1.0
1596,代表取締役 兼 社長執行役員,ja,Yes,President,,,,1.0
1597,代表取締役　副社長,ja,Yes,Vice President Administration,,,,1.0
1598,代表取締役 医師,ja,Yes,Chief Executive Officer,,,,1.0
1599,代表取締役 取締役副社長,ja,Yes,Vice President Administration,,,,1.0
1600,代表取締役 執行役員会長 兼 グループ代表執行役員,ja,Yes,Chairperson,,,,1.0
1601,代表取締役　本社,ja,Yes,Chief Executive Officer,,,,1.0
1602,代表取締役 社長,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1603,代表取締役 社長　TCR,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1604,代表取締役 社長執行役員,ja,Yes,President,,,,1.0
1605,代表取締役（社長）,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1606,代表取締役/CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1607,代表取締役／CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1608,代表取締役/エグゼクティブプロデューサー,ja,Yes,Chief Executive Officer,,,,1.0
1609,代表取締役/エンジニア,ja,Yes,Chief Executive Officer,,,,1.0
1610,代表取締役/プロデューサー,ja,Yes,Chief Executive Officer,,,,1.0
1611,代表取締役/ライター,ja,Yes,Chief Executive Officer,,,,1.0
1612,代表取締役/共同創業者,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1613,代表取締役＋,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1614,代表取締役CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1615,代表取締役CEO　TCR,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1616,代表取締役CEO/CTO,ja,Yes,Chief Technology Officer,Information Technology CXO,Information Technology,CXO,1.0
1617,代表取締役CO-CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1618,代表取締役会長,ja,Yes,Chairperson,Business Development CXO,Business Development,CXO,1.0
1619,代表取締役副社長,ja,Yes,Vice President Administration,,,,1.0
1620,代表取締役副社長/CISO/GDPRデータ保護責任者 (DPO)/HR本部本部長,ja,Yes,Chief Information Security Officer,Security CXO,Security,CXO,0.85
1621,代表取締役専務,ja,Yes,Chief Executive Officer,,,,1.0
1622,代表取締役常務,ja,Yes,Chief Executive Officer,,,,1.0
1623,代表取締役最高経営責任者 (CEO),ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1624,代表取締役社長,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1625,代表取締役社長 CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1626,代表取締役社長　CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1627,代表取締役社長 TCR,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1628,代表取締役社長　TCR,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1629,代表取締役社長 エグゼクティブプロデューサー,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1630,代表取締役社長 会長・社長・CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,0.9
1631,代表取締役社長 兼 ゼネラルマネージャー,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1632,代表取締役社長 兼 最高経営執行役員(CEO),ja,Yes,President,,,,1.0
1633,代表取締役社長（だいひょうとりしまりやくしゃちょう）,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1634,代表取締役社長グループCEO,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1635,代表取締役社長兼CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1636,代表執行役 社長 グローバル CEO,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1637,システム営業,ja,Yes,Sales Employee,Sales User,Sales,Entry,1.0
1638,代表理事 　TCR,ja,Yes,Chief Executive Officer,,,,1.0
1639,代表理事 TCR,ja,Yes,Chief Executive Officer,,,,1.0
1640,代表社員 / CEO,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1641,代表者,ja,Yes,Chief Executive Officer,,,,1.0
1642,代表職務執行者 社長,ja,Yes,President,Business Development CXO,Business Development,CXO,1.0
1643,"仮想化技術部仮想化技術チーム, エンジニア",ja,Yes,Infrastructure Engineer,Information Technology User,Information Technology,Entry,0.85
1644,企業システム開発第一部/次長,ja,Yes,Director of Information Technology,,,,1.0
1645,企業経営幹部,ja,Yes,Executive,,,,1.0
1646,システム導入,ja,Yes,System Administrator,,,,1.0
1647,企画 一般社員・職員,ja,Yes,Project Administrator,,,,1.0
1648,企画、マーケティング,ja,Yes,Marketing Specialist,Marketing User,Marketing,Entry,1.0
1649,企画、管理,ja,Yes,Project Administrator,,,,1.0
1650,企画・マーケティング,ja,Yes,Marketing Specialist,Marketing User,Marketing,Entry,1.0
1651,企画・営業,ja,Yes,Sales Employee,Sales User,Sales,Entry,1.0
1652,企画・営業部 部長,ja,Yes,Sales Director,Sales DM,Sales,Director,1.0
1653,企画・管理,ja,Yes,Project Administrator,,,,1.0
1654,企画・開発,ja,Yes,Business Development Specialist,,,,1.0
1655,企画グループ係長 リーダー,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1656,企画グループ長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1657,企画マーケティング,ja,Yes,Marketing Specialist,Marketing User,Marketing,Entry,1.0
1658,企画主査,ja,Yes,Project Administrator,,,,1.0
1659,企画事務,ja,Yes,Administrative Employee,Operations User,Operations,Entry,1.0
1660,企画事務「,ja,Yes,Administrative Employee,Operations User,Operations,Entry,1.0
1661,企画員,ja,Yes,Project Administrator,,,,1.0
1662,企画営業,ja,Yes,Sales Employee,Sales User,Sales,Entry,1.0
1663,企画室長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1664,企画役,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1665,企画担当,ja,Yes,Project Administrator,,,,1.0
1666,企画担当課長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1667,企画管理,ja,Yes,Project Administrator,,,,1.0
1668,企画総務部門 主査,ja,Yes,Planning Manager,,,,1.0
1669,システム設計,ja,Yes,Infrastructure Engineer,,,,1.0
1670,企画課 課長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,0.99
1671,企画課長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1672,企画部,ja,Yes,Project Administrator,Program and Project Management User,Program and Project Management,Entry,1.0
1674,企画部 情報システムチーム,ja,Yes,Information Technology Generalist,,,,1.0
1675,企画部 情報システム室,ja,Yes,Information Technology Generalist,,,,1.0
1676,企画部 情報第二課長,ja,Yes,Planning Manager,,,,1.0
1677,企画部 橋梁データ管理室長,ja,Yes,Planning Manager,,,,1.0
1678,企画部 課長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1679,企画部 部長,ja,Yes,Director Project Management,,,,1.0
1680,企画部長,ja,Yes,Director Project Management,,,,1.0
1681,企画部門,ja,Yes,Business Planner,,,,1.0
1682,企画開発,ja,Yes,Business Development Specialist,,,,1.0
1683,企画開発局  経営者,ja,Yes,President,,,,1.0
1684,企画開発部 部長,ja,Yes,Director of Business Development,,,,1.0
1685,企総部 企画部 主任,ja,Yes,Project Administrator,,,,1.0
1686,会社代表,ja,Yes,President,,,,1.0
1687,会社員　,ja,Yes,Office Worker,,,,0.91
1688,会社役員,ja,Yes,Director of Information Technology,,,,1.0
1689,会社経営者,ja,Yes,President,,,,1.0
1690,会計,ja,Yes,Financial Professional,,,,1.0
1691,会計係,ja,Yes,Accountant,Accounting and Finance User,Accounting and Finance,Entry,1.0
1692,会計士,ja,Yes,Accountant,Accounting and Finance User,Accounting and Finance,Entry,1.0
1693,会計業務,ja,Yes,Financial Professional,,,,1.0
1694,会計申告開発本部 会計開発部 法人2チーム ソフトウェアエンジニア,ja,Yes,Software Engineer,Engineering User,Engineering,Entry,0.9
1695,会計申告開発本部　申告開発部　申告1 チーム エンジニア,ja,Yes,Engineer,Engineering User,Engineering,Entry,0.85
1696,会計申告開発本部 申告開発部 部長,ja,Yes,Information Technology Generalist,,,,1.0
1697,会計職,ja,Yes,Accountant,Accounting and Finance User,Accounting and Finance,Entry,1.0
1698,会計責任者,ja,Yes,Chief Financial Officer,,,,1.0
1699,会計部長,ja,Yes,Director of Accounting,Accounting and Finance DM,Accounting and Finance,Director,1.0
1700,会長,ja,Yes,Board Member,Business Development CXO,Business Development,Partner,1.0
1701,会長・社長,ja,Yes,Chairperson,Business Development CXO,Business Development,CXO,1.0
1702,住友建機/情報システム部/主事,ja,Yes,Information Technology Generalist,,,,0.96
1703,住宅カンパニー　情報システム部 担当部長,ja,Yes,Director of Information Management,,,,1.0
1704,住宅ローン,ja,Yes,Loan Officer,,,,1.0
1705,佐々木卓大 町田支店 － 営業職,ja,Yes,Sales Employee,Sales User,Sales,Entry,1.0
1706,佐々木哲 旭川支店 副支店長 営業職,ja,Yes,Sales Manager,Sales DM,Sales,Manager,0.85
1707,作家,zh-Hans,Yes,Author,Media and Communication DM,Media and Communication,Senior,1.0
1708,作曲家,ja,Yes,Musician,Media and Communication DM,Media and Communication,Senior,1.0
1709,作業員,ja,Yes,Laborer,Customer Service and Support User,Customer Service and Support,Entry,1.0
1710,作業療法士,ja,Yes,Occupational Therapist,Healthcare Services DM,Healthcare Services,Senior,1.0
1711,作業者,ja,Yes,Office Worker,,,,1.0
1713,係員,ja,Yes,Administrative Employee,,,,1.0
1714,係員 / -,ja,Yes,Administrative Employee,,,,1.0
1715,システム運用,ja,Yes,Information Technology System Administrator,Information Technology User,Information Technology,Entry,1.0
1716,係長 (退社),ja,Yes,Information Technology Manager,,,,1.0
1717,係長 デジタル変革推進部　ビジネスプロセス変革グループ,ja,Yes,Information Technology Manager,,,,1.0
1718,係長 技術士（電気電子部門）,ja,Yes,Engineering Manager,,,,1.0
1719,係長／主任,ja,Yes,Information Technology Administrator,,,,1.0
1720,係長/主任クラス,ja,Yes,Information Technology Manager,,,,1.0
1721,係長++,ja,Yes,Administration Manager,,,,1.0
1723,係長・主任クラス,ja,Yes,Information Technology Manager,,,,1.0
1724,係長・主任職,ja,Yes,Information Technology Administrator,,,,1.0
1725,係長代理,ja,Yes,Manager Positions,,,,1.0
1726,保健師,ja,Yes,Nurse,,,,1.0
1727,システム開発,ja,Yes,Developer,,,,1.0
1728,保育,zh-Hans,Yes,Caregiver,,,,1.0
1729,保育士,ja,Yes,Caregiver,Healthcare Services User,Healthcare Services,Entry,1.0
1730,保険コンサルタント,ja,Yes,Insurance Agent,Sales User,Sales,Entry,1.0
1731,保険ソリューション営業部 係長・主任クラス,ja,Yes,Sales Manager,Sales DM,Sales,Manager,0.99
1732,保険代理業,ja,Yes,Insurance Agent,Sales User,Sales,Entry,1.0
1733,保険責任者,ja,Yes,Insurance Agent,Sales User,Sales,Entry,1.0
1734,保険金サービス企画部 デジタルイノベーショングループ リーダー,ja,Yes,Insurance Agent,,,,1.0
1735,俳優,ja,Yes,Performer,Media and Communication User,Media and Communication,Entry,1.0
1736,倉庫作業員,ja,Yes,Logistics Employee,Supply and Logistics User,Supply and Logistics,Entry,1.0
1737,個人コンサルタント,ja,Yes,Consultant,Business Development DM,Business Development,Senior,1.0
1738,個人事業主,ja,Yes,Owner,Business Development CXO,Business Development,Owner,1.0
1739,個人事業主　データ分析,ja,Yes,Owner,,,,0.92
1740,個人事業主 代表,ja,Yes,Chief Executive Officer,,,,1.0
1741,健康相談員,ja,Yes,Medical Advisor,,,,1.0
1742,債権販売開発本部 債権・請求書開発チーム エンジニア,ja,Yes,Business Development Specialist,,,,1.0
1743,先端技術システム本部 部長,ja,Yes,Director of Information Management,,,,1.0
1744,先端技術事業部 事業部長,ja,Yes,Director of Engineering,,,,1.0
1745,先端技術研究部 ITエンジニア,ja,Yes,Information Technology Engineer,Engineering User,Engineering,Entry,1.0
1746,先端技術研究部 調査役,ja,Yes,Research Employee,,,,1.0
1747,先進技術研究所 一般職,ja,Yes,Information Technology Generalist,Information Technology User,Information Technology,Entry,1.0
1748,児童指導員,ja,Yes,Career Counselor,,,,1.0
1749,全国ショウコウ事業部協同組合連合会 主任 TCR,ja,Yes,Office Worker,,,,1.0
1750,全般,ja,Yes,Office Worker,,,,1.0
1751,公共セールスエンジニアリング セールスエンジニア,ja,Yes,Sales Engineer,Sales User,Sales,Entry,1.0
1752,公務員,zh-Hant,Yes,Public Sector,Community and Social Services User,Community and Social Services,Entry,1.0
1753,取締役副社長 CO-FOUNDER,en,Yes,Vice President Administration,,,,1.0
1754,取締役副社長 ライフ・エンターテインメント・スポーツ事業本部長 テクノロジー本部長,ja,Yes,Vice President Administration,,,,1.0
1755,取締役副社長 兼 特殊開発部部長,ja,Yes,Vice President Administration,,,,1.0
1756,取締役営業本部長,ja,Yes,Sales Manager,Sales DM,Sales,Manager,1.0
1757,取締役執行役員,ja,Yes,Executive,,,,1.0
1758,取締役執行役員 TECHデザイングループ長,ja,Yes,Director of Information Technology,,,,1.0
1759,取締役執行役員 企画推進部長,ja,Yes,Planning Manager,Program and Project Management DM,Program and Project Management,Manager,1.0
1760,取締役専務執行役員,ja,Yes,Managing Director,Business Development CXO,Business Development,CXO,1.0
1761,取締役工事部長 TCR,ja,Yes,Director of Information Technology,,,,1.0
1762,取締役常務執行役員,ja,Yes,Executive Director,Business Development CXO,Business Development,CXO,1.0
1763,取締役本部長,ja,Yes,Information Technology Manager,,,,1.0
1764,取締役本部長  本部長クラス,ja,Yes,Information Technology Manager,,,,1.0
1765,取締役社長,ja,Yes,Chief Executive Officer,Business Development CXO,Business Development,CXO,1.0
1766,取締役社長··,ja,Yes,Principal,,,,1.0
1767,取締役総務部長,ja,Yes,Information Technology Manager,,,,1.0
1768,取締役部長,ja,Yes,Information Technology Manager,,,,1.0
1769,取締役部長 TCR,ja,Yes,Director of Information Technology,,,,1.0
1770,受付,ja,Yes,Administrative Employee,Operations User,Operations,Entry,0.85
1771,古木征夫 杉並支店 副支店長 営業職,ja,Yes,Sales Manager,Sales DM,Sales,Manager,0.85
1772,司書,ja,Yes,Librarian,Research User,Research,Entry,1.0
1773,吉元正次 九州量販店店舗営業三課 ＧＬ 営業職,ja,Yes,Sales Employee,Sales User,Sales,Entry,0.85
1774,吉川一仁 鹿嶋支店 － 事務職,ja,Yes,Administrative Employee,Operations User,Operations,Entry,0.85
1775,吉川雅也 中部管理課 ＧＬ 事務職,ja,Yes,Administrative Employee,Operations User,Operations,Entry,0.85
1776,吉森誠 北海道量販店課 ＧＬ 事務職,ja,Yes,Accounts Payable Clerk,Accounting and Finance User,Accounting and Finance,Entry,0.7
1777,吉田卓矢 横浜泉支店 ＧＬ 営業職,ja,Yes,Sales Employee,,,,0.9
1778,吉田紀久雄 山形支店 ＧＬ 営業職,ja,Yes,Sales Employee,Sales User,Sales,Entry,0.75
1779,吉野毅彦 鹿嶋支店 ＧＬ 営業職,ja,Yes,Sales Employee,,,,0.9
1780,名古屋基幹システム本部 事務システム部 アシスタントマネージャー,ja,Yes,Information Technology Manager,,,,0.99
1781,名誉教授,ja,Yes,Professor,Education DM,Education,Senior,1.0
1782,品質,zh-Hant,Yes,Quality Assurance Tester,Engineering User,Engineering,Entry,1.0
1783,品質スペシャリスト,ja,Yes,Quality Assurance Tester,,,,1.0
1784,スタッフ,ja,Yes,Office Worker,,,,1.0
1785,品質保証・品質管理,ja,Yes,Quality Assurance Tester,Engineering User,Engineering,Entry,1.0
1786,品質保証エンジニア,ja,Yes,Quality Assurance Engineer,Engineering User,Engineering,Entry,1.0
1787,品質保証マネージャー,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1788,"品質保証本部 技術部 ビッグデータ解析センター, 担当係長 博士(農学)",ja,Yes,Quality Assurance Engineer,Engineering User,Engineering,Entry,0.75
1789,品質保証責任者,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1790,セールスサポート,ja,Yes,Support Specialist,,,,1.0
1791,品質保証部 カスタマーサポート課長,ja,Yes,Customer Service Manager,Customer Service and Support DM,Customer Service and Support,Manager,1.0
1792,品質保証部 品質管理課,ja,Yes,Quality Assurance Tester,Engineering User,Engineering,Entry,1.0
1793,品質保証部 品質統括室 戦略グループ,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,0.75
1794,品質保証部門,ja,Yes,Quality Assurance Engineer,Engineering User,Engineering,Entry,1.0
1795,品質管理,ja,Yes,Quality Assurance Tester,,,,1.0
1796,品質管理 TCR,ja,Yes,Quality Assurance Tester,,,,1.0
1797,品質管理チーム マネジャー,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1798,品質管理責任者,ja,Yes,Quality Assurance Tester,Engineering User,Engineering,Entry,1.0
1799,品質管理部,ja,Yes,Quality Assurance Tester,,,,1.0
1800,品質管理部 部長,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1801,"品質管理部, 課長",ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1802,品質管理部マネージャー,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1803,品質統括監理室 担当課長,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1804,品質責任者,ja,Yes,Software Quality Manager,Information Technology DM,Information Technology,Manager,1.0
1805,品質部門,ja,Yes,Quality Assurance Tester,,,,1.0
